chr	start	end	copynumber	A	B	ploidy	cellularity	lohtype
chr1	246769070	246816035	4	4	0	2	0.19	ASCNA
chr1	246819155	248593614	2	1	1	2	0.19	HET
chr1	248594098	249240395	2	1	1	2	0.19	HET
chr2	12821	11585594	2	1	1	2	0.19	HET
chr2	11591472	11758536	4	4	0	2	0.19	ASCNA
chr2	11759709	25231961	2	1	1	2	0.19	HET
chr2	25235660	25357055	2	2	0	2	0.19	NLOH
chr2	25372574	36563665	2	1	1	2	0.19	HET
chr2	36563968	86894474	2	1	1	2	0.19	HET
chr2	86919319	88292999	2	1	1	2	0.19	HET
chr2	88316117	89542237	8	8	0	2	0.19	ASCNA
chr2	89554164	92285386	1	1	0	2	0.19	DLOH
chr2	92287652	92323426	4	4	0	2	0.19	ASCNA
chr2	95336369	96767985	4	4	0	2	0.19	ASCNA
chr2	96800133	97860223	2	1	1	2	0.19	HET
chr2	97860738	98147721	3	3	0	2	0.19	ASCNA
chr2	98162672	107016038	2	1	1	2	0.19	HET
chr2	107021828	107103249	2	1	1	2	0.19	HET
chr2	107114818	112088433	2	1	1	2	0.19	HET
chr2	112088637	112112642	6	6	0	2	0.19	ASCNA
chr2	112115387	112606073	2	1	1	2	0.19	HET
chr2	112608808	114164027	2	1	1	2	0.19	HET
chr2	114173776	114360032	2	1	1	2	0.19	HET
chr2	114361018	130643890	2	1	1	2	0.19	HET
chr2	130657343	131396712	4	4	0	2	0.19	ASCNA
chr2	131398474	132762379	2	1	1	2	0.19	HET
chr2	132763989	132937742	2	1	1	2	0.19	HET
chr2	132938252	133046219	4	4	0	2	0.19	ASCNA
chr2	133047776	171684287	2	1	1	2	0.19	HET
chr2	171684590	171689720	2	1	1	2	0.19	HET
chr2	171689850	216206779	2	1	1	2	0.19	HET
chr2	216207121	216307103	15	15	0	2	0.19	ASCNA
chr2	216308221	242919775	2	1	1	2	0.19	HET
chr2	242920779	243172645	2	1	1	2	0.19	HET
chr3	60596	597546	2	1	1	2	0.19	HET
chr3	607336	665218	1	1	0	2	0.19	DLOH
chr3	675310	36341809	2	1	1	2	0.19	HET
chr3	36342089	36343739	6	3	3	2	0.19	BCNA
chr3	36344479	75566771	2	1	1	2	0.19	HET
chr3	75567130	75825635	2	1	1	2	0.19	HET
chr3	75825736	90503193	2	1	1	2	0.19	HET
chr3	93506547	102527615	2	1	1	2	0.19	HET
chr3	102530541	102592731	9	9	0	2	0.19	ASCNA
chr3	102595907	129869141	2	1	1	2	0.19	HET
chr3	129871937	130023048	2	1	1	2	0.19	HET
chr3	130024182	153503805	2	1	1	2	0.19	HET
chr3	153505309	153607542	2	1	1	2	0.19	HET
chr3	153619957	187020616	2	1	1	2	0.19	HET
chr3	187021270	187149623	3	3	0	2	0.19	ASCNA
chr3	187159504	195213202	2	1	1	2	0.19	HET
chr3	195213209	195231121	6	6	0	2	0.19	ASCNA
chr3	195231444	195327072	2	1	1	2	0.19	HET
chr3	195342366	195513779	2	2	0	2	0.19	NLOH
chr3	195515025	197349339	2	1	1	2	0.19	HET
chr3	197351393	197384613	2	1	1	2	0.19	HET
chr3	197384856	197846636	7	7	0	2	0.19	ASCNA
chr3	197846850	197933884	1	1	0	2	0.19	DLOH
chr4	10052	68507	5	5	0	2	0.19	ASCNA
chr4	73508	9586313	2	1	1	2	0.19	HET
chr4	9586764	9589915	0	0	0	2	0.19	HOMD
chr4	9590027	10696229	2	1	1	2	0.19	HET
chr4	10698265	10781379	12	12	0	2	0.19	ASCNA
chr4	10782393	49098104	2	1	1	2	0.19	HET
chr4	49100681	49659435	3	3	0	2	0.19	ASCNA
chr4	52660488	68263831	2	1	1	2	0.19	HET
chr4	68264282	68266712	5	5	0	2	0.19	ASCNA
chr4	68269117	109158769	2	1	1	2	0.19	HET
chr4	109159638	109211978	2	1	1	2	0.19	HET
chr4	109217186	132651616	2	1	1	2	0.19	HET
chr4	132651912	132663253	7	7	0	2	0.19	ASCNA
chr4	132663897	178616830	2	1	1	2	0.19	HET
chr4	178627286	178952219	2	1	1	2	0.19	HET
chr4	178969062	184770923	2	1	1	2	0.19	HET
chr4	184772097	184773689	2	2	0	2	0.19	NLOH
chr4	184773701	187353165	2	1	1	2	0.19	HET
chr4	187354289	187357450	7	7	0	2	0.19	ASCNA
chr4	187357487	190228679	2	1	1	2	0.19	HET
chr4	190228714	190241993	6	6	0	2	0.19	ASCNA
chr4	190244761	190508898	2	1	1	2	0.19	HET
chr4	190512806	190684287	5	5	0	2	0.19	ASCNA
chr4	190685101	190756932	2	1	1	2	0.19	HET
chr4	190756986	191044166	2	1	1	2	0.19	HET
chr5	11582	14120842	2	1	1	2	0.19	HET
chr5	14121847	14510965	4	2	2	2	0.19	BCNA
chr5	14511146	21507951	2	1	1	2	0.19	HET
chr5	21508959	21521517	2	1	1	2	0.19	HET
chr5	21523548	46405572	2	1	1	2	0.19	HET
chr5	49405921	49441009	0	0	0	2	0.19	HOMD
chr5	49441342	68930746	2	1	1	2	0.19	HET
chr5	69118335	70647542	3	3	0	2	0.19	ASCNA
chr5	70656089	89958726	2	1	1	2	0.19	HET
chr5	89960104	89963428	11	9	2	2	0.19	ASCNA
chr5	89963835	126840039	2	1	1	2	0.19	HET
chr5	126842903	126848281	20	20	0	2	0.19	ASCNA
chr5	126849086	175336998	2	1	1	2	0.19	HET
chr5	175337144	175398706	2	1	1	2	0.19	HET
chr5	175403026	175534684	6	6	0	2	0.19	ASCNA
chr5	175536502	177166053	2	1	1	2	0.19	HET
chr5	177170183	177480916	4	4	0	2	0.19	ASCNA
chr5	177481163	180900699	2	1	1	2	0.19	HET
chr6	206092	35756286	2	1	1	2	0.19	HET
chr6	35756309	35766210	7	7	0	2	0.19	ASCNA
chr6	35767861	57367400	2	1	1	2	0.19	HET
chr6	57367499	57580451	4	4	0	2	0.19	ASCNA
chr6	57581999	58762546	2	1	1	2	0.19	HET
chr6	58774568	58779097	0	0	0	2	0.19	HOMD
chr6	61883011	104904736	2	1	1	2	0.19	HET
chr6	104906031	104935972	4	4	0	2	0.19	ASCNA
chr6	104937750	129554948	2	1	1	2	0.19	HET
chr6	129559725	129651747	2	1	1	2	0.19	HET
chr6	129700264	133313444	2	1	1	2	0.19	HET
chr6	133330208	133702213	2	1	1	2	0.19	HET
chr6	133789728	164506918	2	1	1	2	0.19	HET
chr6	164507813	164522604	2	1	1	2	0.19	HET
chr6	164522972	171050997	2	1	1	2	0.19	HET
chr7	23987	70399	4	4	0	2	0.19	ASCNA
chr7	71199	5925222	2	1	1	2	0.19	HET
chr7	5926312	6017523	4	4	0	2	0.19	ASCNA
chr7	6019555	6787166	12	12	0	2	0.19	ASCNA
chr7	6795785	6867190	4	4	0	2	0.19	ASCNA
chr7	6867256	56854607	2	1	1	2	0.19	HET
chr7	56854889	57156439	1	1	0	2	0.19	DLOH
chr7	57156549	57574003	2	1	1	2	0.19	HET
chr7	57607914	58022545	3	3	0	2	0.19	ASCNA
chr7	61055037	61845938	2	2	0	2	0.19	NLOH
chr7	61846197	62701586	0	0	0	2	0.19	HOMD
chr7	62701616	63095249	2	1	1	2	0.19	HET
chr7	63103947	64408376	2	1	1	2	0.19	HET
chr7	64428081	65184781	6	6	0	2	0.19	ASCNA
chr7	65187133	76578390	2	1	1	2	0.19	HET
chr7	76579445	76718224	2	1	1	2	0.19	HET
chr7	76719180	102136550	2	1	1	2	0.19	HET
chr7	102137504	102331202	2	1	1	2	0.19	HET
chr7	102333783	108421279	2	1	1	2	0.19	HET
chr7	108430146	108712994	2	1	1	2	0.19	HET
chr7	108715554	122681577	2	1	1	2	0.19	HET
chr7	122682285	122686100	1	1	0	2	0.19	DLOH
chr7	122687010	143219678	2	1	1	2	0.19	HET
chr7	143222334	144068163	2	1	1	2	0.19	HET
chr7	144070973	149639589	2	1	1	2	0.19	HET
chr7	149639683	149648640	2	1	1	2	0.19	HET
chr7	149648726	150106635	2	1	1	2	0.19	HET
chr7	150107737	151910749	2	1	1	2	0.19	HET
chr7	151910812	152113346	2	2	0	2	0.19	NLOH
chr7	152114822	154452244	2	1	1	2	0.19	HET
chr7	154452324	154457910	5	5	0	2	0.19	ASCNA
chr7	154459073	158054498	2	1	1	2	0.19	HET
chr7	158055803	158158779	2	2	0	2	0.19	NLOH
chr7	158169638	159127586	2	1	1	2	0.19	HET
chr8	23072	2205497	4	3	1	2	0.19	ASCNA
chr8	2205739	2242258	9	9	0	2	0.19	ASCNA
chr8	2242454	7015131	4	3	1	2	0.19	ASCNA
chr8	7016178	8099618	4	3	1	2	0.19	ASCNA
chr8	8103473	12888908	4	3	1	2	0.19	ASCNA
chr8	12889539	13126621	9	6	3	2	0.19	ASCNA
chr8	13126845	43834091	4	3	1	2	0.19	ASCNA
chr8	46839832	146298920	4	3	1	2	0.19	ASCNA
chr9	10468	54551	2	1	1	2	0.19	HET
chr9	57539	111973	7	7	0	2	0.19	ASCNA
chr9	112759	38812544	2	1	1	2	0.19	HET
chr9	38812860	46870802	2	1	1	2	0.19	HET
chr9	46874090	47312259	5	5	0	2	0.19	ASCNA
chr9	65548027	70937221	2	2	0	2	0.19	NLOH
chr9	70938704	90722369	2	1	1	2	0.19	HET
chr9	90723153	90872544	2	2	0	2	0.19	NLOH
chr9	90891114	117080388	2	1	1	2	0.19	HET
chr9	117081322	117094522	3	3	0	2	0.19	ASCNA
chr9	117095146	141111026	2	1	1	2	0.19	HET
chr10	62082	1281529	2	1	1	2	0.19	HET
chr10	1281553	1282352	9	9	0	2	0.19	ASCNA
chr10	1282391	3317364	2	1	1	2	0.19	HET
chr10	3318953	3479449	4	4	0	2	0.19	ASCNA
chr10	3488116	39154721	2	1	1	2	0.19	HET
chr10	42355156	42393730	6	6	0	2	0.19	ASCNA
chr10	42394870	42533425	0	0	0	2	0.19	HOMD
chr10	42533503	42790630	5	5	0	2	0.19	ASCNA
chr10	42791049	47017047	2	1	1	2	0.19	HET
chr10	47017490	47118508	6	6	0	2	0.19	ASCNA
chr10	47118594	47423165	2	1	1	2	0.19	HET
chr10	47427676	48696015	4	4	0	2	0.19	ASCNA
chr10	48779890	49335777	2	1	1	2	0.19	HET
chr10	49363776	51133806	2	1	1	2	0.19	HET
chr10	51193202	51490677	2	1	1	2	0.19	HET
chr10	51491079	127573014	2	1	1	2	0.19	HET
chr10	127575108	127597570	5	5	0	2	0.19	ASCNA
chr10	127601392	135455197	2	1	1	2	0.19	HET
chr10	135457187	135524461	7	7	0	2	0.19	ASCNA
chr11	123350	195982	2	1	1	2	0.19	HET
chr11	197337	4368344	2	1	1	2	0.19	HET
chr11	4368408	18939170	2	1	1	2	0.19	HET
chr11	18941894	18963489	4	4	0	2	0.19	ASCNA
chr11	19003792	51564614	2	1	1	2	0.19	HET
chr11	51565191	51593387	5	5	0	2	0.19	ASCNA
chr11	54761692	76898097	2	1	1	2	0.19	HET
chr11	76898338	76908662	2	1	1	2	0.19	HET
chr11	76909427	89456002	2	1	1	2	0.19	HET
chr11	89475148	89826826	2	1	1	2	0.19	HET
chr11	89828677	98312079	2	1	1	2	0.19	HET
chr11	98313060	134945709	2	1	1	2	0.19	HET
chr12	60845	177199	4	4	0	2	0.19	ASCNA
chr12	178583	9577013	2	1	1	2	0.19	HET
chr12	9577508	9600451	2	2	0	2	0.19	NLOH
chr12	9600752	31998272	2	1	1	2	0.19	HET
chr12	31999174	32063129	4	4	0	2	0.19	ASCNA
chr12	32063640	34856380	2	1	1	2	0.19	HET
chr12	37856814	129479930	2	1	1	2	0.19	HET
chr12	129485605	129523328	11	11	0	2	0.19	ASCNA
chr12	129525665	133841396	2	1	1	2	0.19	HET
chr13	19020917	21688491	2	1	1	2	0.19	HET
chr13	21688497	21742311	4	4	0	2	0.19	ASCNA
chr13	21746637	70321999	2	1	1	2	0.19	HET
chr13	70348805	70726415	6	6	0	2	0.19	ASCNA
chr13	70726502	107430677	2	1	1	2	0.19	HET
chr13	107431452	107436381	4	3	1	2	0.19	ASCNA
chr13	107437377	112931715	2	1	1	2	0.19	HET
chr13	112932041	112965452	5	5	0	2	0.19	ASCNA
chr13	112965848	115108993	2	1	1	2	0.19	HET
chr14	19000422	19135153	6	6	0	2	0.19	ASCNA
chr14	19136069	20191741	3	3	0	2	0.19	ASCNA
chr14	20192870	36412453	2	1	1	2	0.19	HET
chr14	36414559	36418973	5	5	0	2	0.19	ASCNA
chr14	36420682	71886534	2	1	1	2	0.19	HET
chr14	72009088	72448336	6	6	0	2	0.19	ASCNA
chr14	72451201	104668826	2	1	1	2	0.19	HET
chr14	104670603	104682014	2	1	1	2	0.19	HET
chr14	104683320	106034082	2	1	1	2	0.19	HET
chr14	106049363	106242586	2	1	1	2	0.19	HET
chr14	106270243	106782644	14	14	0	2	0.19	ASCNA
chr14	106782771	106941436	4	4	0	2	0.19	ASCNA
chr14	106941473	107276408	2	1	1	2	0.19	HET
chr15	20002802	22741022	2	2	0	2	0.19	NLOH
chr15	22749649	23321196	2	1	1	2	0.19	HET
chr15	23324762	23487818	4	4	0	2	0.19	ASCNA
chr15	23492836	28708136	2	1	1	2	0.19	HET
chr15	28708618	28924412	5	5	0	2	0.19	ASCNA
chr15	28934877	29356511	3	2	1	2	0.19	ASCNA
chr15	29357554	30360188	2	1	1	2	0.19	HET
chr15	30360680	30887104	2	2	0	2	0.19	NLOH
chr15	30893359	32444596	2	1	1	2	0.19	HET
chr15	32445670	32914233	2	1	1	2	0.19	HET
chr15	32914367	34672761	2	1	1	2	0.19	HET
chr15	34673722	34722124	2	1	1	2	0.19	HET
chr15	34722347	34819527	2	1	1	2	0.19	HET
chr15	34820269	34864966	2	2	0	2	0.19	NLOH
chr15	34865045	41159305	2	1	1	2	0.19	HET
chr15	41163047	41438177	9	9	0	2	0.19	ASCNA
chr15	41470930	84833394	2	1	1	2	0.19	HET
chr15	84837904	84897901	3	3	0	2	0.19	ASCNA
chr15	84915246	101094818	2	1	1	2	0.19	HET
chr15	101095071	101098048	8	7	1	2	0.19	ASCNA
chr15	101098311	102446416	2	1	1	2	0.19	HET
chr15	102448152	102516492	4	3	1	2	0.19	ASCNA
chr16	61076	14864964	2	1	1	2	0.19	HET
chr16	14868785	15385917	2	1	1	2	0.19	HET
chr16	15395595	16348803	2	1	1	2	0.19	HET
chr16	16358575	16855775	2	2	0	2	0.19	NLOH
chr16	16856763	18166840	2	1	1	2	0.19	HET
chr16	18168572	18296685	2	1	1	2	0.19	HET
chr16	18297629	18716072	4	4	0	2	0.19	ASCNA
chr16	18733339	22556899	2	1	1	2	0.19	HET
chr16	22556991	22673721	2	1	1	2	0.19	HET
chr16	22674385	32071365	2	1	1	2	0.19	HET
chr16	32094076	34223258	1	1	0	2	0.19	DLOH
chr16	34223262	35282052	2	1	1	2	0.19	HET
chr16	46387220	46496396	1	1	0	2	0.19	DLOH
chr16	46504098	60670251	2	1	1	2	0.19	HET
chr16	60681471	60720793	3	3	0	2	0.19	ASCNA
chr16	60733603	70155335	2	1	1	2	0.19	HET
chr16	70156418	70238297	2	1	1	2	0.19	HET
chr16	70238992	74400726	2	1	1	2	0.19	HET
chr16	74401202	74463043	6	6	0	2	0.19	ASCNA
chr16	74463883	85438139	2	1	1	2	0.19	HET
chr16	85438488	85442669	6	6	0	2	0.19	ASCNA
chr16	85442985	90163588	2	1	1	2	0.19	HET
chr16	90166109	90291063	2	2	0	2	0.19	NLOH
chr17	22211	9487085	2	1	1	2	0.19	HET
chr17	9487437	9594439	2	1	1	2	0.19	HET
chr17	9602683	16654803	2	1	1	2	0.19	HET
chr17	16656209	16753033	5	5	0	2	0.19	ASCNA
chr17	16755991	20282540	2	1	1	2	0.19	HET
chr17	20285351	20456453	3	2	1	2	0.19	ASCNA
chr17	20458288	21195039	2	1	1	2	0.19	HET
chr17	21195324	21254331	4	4	0	2	0.19	ASCNA
chr17	21255409	21303007	2	1	1	2	0.19	HET
chr17	21303512	21352606	4	4	0	2	0.19	ASCNA
chr17	21353059	21505655	2	1	1	2	0.19	HET
chr17	21506268	21565054	2	1	1	2	0.19	HET
chr17	21565133	22242461	2	1	1	2	0.19	HET
chr17	22248639	22262643	2	2	0	2	0.19	NLOH
chr17	25263387	25331046	5	5	0	2	0.19	ASCNA
chr17	25331590	34499796	2	1	1	2	0.19	HET
chr17	34579603	34789426	4	4	0	2	0.19	ASCNA
chr17	34813263	36306059	2	1	1	2	0.19	HET
chr17	36307415	36362124	5	5	0	2	0.19	ASCNA
chr17	36364512	43573592	2	1	1	2	0.19	HET
chr17	43573827	43696532	4	4	0	2	0.19	ASCNA
chr17	43696635	56447412	2	1	1	2	0.19	HET
chr17	56555645	57365687	2	1	1	2	0.19	HET
chr17	57387543	78849576	2	1	1	2	0.19	HET
chr17	78849619	78850746	3	3	0	2	0.19	ASCNA
chr17	78851206	81081455	2	1	1	2	0.19	HET
chr17	81081948	81185372	5	5	0	2	0.19	ASCNA
chr18	10094	11956	0	0	0	2	0.19	HOMD
chr18	12359	145256	6	6	0	2	0.19	ASCNA
chr18	145652	14935874	2	1	1	2	0.19	HET
chr18	14937530	15410653	3	3	0	2	0.19	ASCNA
chr18	18511899	56895854	2	1	1	2	0.19	HET
chr18	56902599	56959045	2	1	1	2	0.19	HET
chr18	56981196	74475758	2	1	1	2	0.19	HET
chr18	74495448	74687134	2	1	1	2	0.19	HET
chr18	74701219	76129855	2	1	1	2	0.19	HET
chr18	76129894	76133006	6	6	0	2	0.19	ASCNA
chr18	76134672	77377921	2	1	1	2	0.19	HET
chr18	77378521	77383225	5	5	0	2	0.19	ASCNA
chr18	77383341	78016228	2	1	1	2	0.19	HET
chr19	80870	24521506	2	1	1	2	0.19	HET
chr19	24521623	24620384	2	1	1	2	0.19	HET
chr19	27731953	27836246	0	0	0	2	0.19	HOMD
chr19	27836903	27889470	4	4	0	2	0.19	ASCNA
chr19	27890096	40369462	2	1	1	2	0.19	HET
chr19	40370917	40390249	3	3	0	2	0.19	ASCNA
chr19	40391180	59118906	2	1	1	2	0.19	HET
chr20	61795	20318026	2	1	1	2	0.19	HET
chr20	20318146	20338475	5	5	0	2	0.19	ASCNA
chr20	20339609	25731296	2	1	1	2	0.19	HET
chr20	25734798	25944567	1	1	0	2	0.19	DLOH
chr20	25944802	26319046	2	1	1	2	0.19	HET
chr20	29419947	29439626	5	5	0	2	0.19	ASCNA
chr20	29439762	29653681	1	1	0	2	0.19	DLOH
chr20	29653725	62965185	2	1	1	2	0.19	HET
chr21	9411410	10772886	2	2	0	2	0.19	NLOH
chr21	10773443	11031483	5	5	0	2	0.19	ASCNA
chr21	11031683	11187593	1	1	0	2	0.19	DLOH
chr21	14339377	15270424	2	1	1	2	0.19	HET
chr21	15271485	46760356	2	1	1	2	0.19	HET
chr21	46760396	46765844	7	7	0	2	0.19	ASCNA
chr21	46783430	47698809	2	1	1	2	0.19	HET
chr21	47709874	47714144	6	6	0	2	0.19	ASCNA
chr21	47727402	48118703	2	1	1	2	0.19	HET
chr22	16051968	17014115	2	1	1	2	0.19	HET
chr22	17014571	17346915	2	1	1	2	0.19	HET
chr22	17352294	17388093	4	4	0	2	0.19	ASCNA
chr22	17388287	18669151	2	1	1	2	0.19	HET
chr22	18669736	18874728	4	4	0	2	0.19	ASCNA
chr22	18875397	19490639	2	1	1	2	0.19	HET
chr22	19491995	20062734	0	0	0	2	0.19	HOMD
chr22	20062756	20151224	0	0	0	2	0.19	HOMD
chr22	20151517	20273404	0	0	0	2	0.19	HOMD
chr22	20273441	20711345	4	4	0	2	0.19	ASCNA
chr22	20711435	21478883	0	0	0	2	0.19	HOMD
chr22	21479770	21866569	0	0	0	2	0.19	HOMD
chr22	21875850	22597742	0	0	0	2	0.19	HOMD
chr22	22598157	22668995	0	0	0	2	0.19	HOMD
chr22	22669196	42902278	0	0	0	2	0.19	HOMD
chr22	42902872	42949187	4	4	0	2	0.19	ASCNA
chr22	42957288	51239688	0	0	0	2	0.19	HOMD
