chr	start	end	width	nvar	copy_number	lohtype	major_allele	minor_allele
chr10	41705399	48181826	6476427.0	2	2	HET		
chr10	48182265	133646933	85464668.0	2	2	HET		
chr10	133649246	133787106	137860.0	2	3	ASCNA		
chr11	87018	51678856	51591838.0	2	2	HET		
chr11	51771306	53602176	1830870.0	2	3	ASCNA		
chr11	53710951	54537593	826642.0	2	2	NLOH		
chr11	54537599	89741980	35204381.0	2	2	HET		
chr11	89751780	90086717	334937.0	2	3	ASCNA		
chr11	90087348	135074266	44986918.0	2	2	HET		
chr12	11427	76983	65556.0	2	2	HET		
chr12	79169	17347767	17268598.0	2	1	DLOH		
chr12	17377516	34718755	17341239.0	2	2	HET		
chr12	34778792	35788369	1009577.0	2	3	ASCNA		
chr12	35807925	37252214	1444289.0	2	2	HET		
chr12	37252369	133254733	96002364.0	2	2	HET		
chr13	18171543	19687100	1515557.0	2	2	HET		
chr13	19694117	112277043	92582926.0	2	2	NLOH		
chr13	112279168	112311138	31970.0	2	2	HET		
chr13	112323968	114352616	2028648.0	2	2	NLOH		
chr14	16023334	16095996	72662.0	2	2	HET		
chr14	18224343	19956348	1732005.0	2	2	HET		
chr14	19956803	105701816	85745013.0	2	2	HET		
chr14	105705189	105768637	63448.0	2	3	ASCNA		
chr14	105768688	106882965	1114277.0	2	2	HET		
chr15	17009136	18911232	1902096.0	2	2	HET		
chr15	19058687	28300705	9242018.0	2	2	HET		
chr15	28312460	28703725	391265.0	2	3	ASCNA		
chr15	28703986	30150252	1446266.0	2	2	NLOH		
chr15	30150427	30420937	270510.0	2	3	ASCNA		
chr15	30422728	101848788	71426060.0	2	2	HET		
chr15	101862053	101969143	107090.0	2	3	ASCNA		
chr16	14629	14656750	14642121.0	2	2	HET		
chr16	14659402	15030385	370983.0	2	3	ASCNA		
chr16	15030470	15162196	131726.0	2	2	HET		
chr16	15163284	15381100	217816.0	2	2	HET		
chr16	15381978	16274253	892275.0	2	2	HET		
chr16	16321290	16763986	442696.0	2	2	HET		
chr16	16764475	18148250	1383775.0	2	2	HET		
chr16	18174597	18753909	579312.0	2	3	ASCNA		
chr16	18753986	21377191	2623205.0	2	2	HET		
chr16	21378253	22694401	1316148.0	2	3	ASCNA		
chr16	22697457	31942463	9245006.0	2	2	NLOH		
chr16	31954673	32281584	326911.0	2	3	ASCNA		
chr16	32281722	32465260	183538.0	2	2	HET		
chr16	32466193	32644651	178458.0	2	2	HET		
chr16	32647739	34012070	1364331.0	2	3	ASCNA		
chr16	34019416	36416585	2397169.0	2	2	HET		
chr16	36715128	46398501	9683373.0	2	2	HET		
chr16	46398864	69944446	23545582.0	2	2	HET		
chr16	69945369	69966777	21408.0	2	3	ASCNA		
chr16	69969752	70121055	151303.0	2	1	DLOH		
chr16	70122515	70197525	75010.0	2	2	HET		
chr16	70197986	74369170	4171184.0	2	2	HET		
chr16	74370657	74429145	58488.0	2	2	HET		
chr16	74430868	90104403	15673535.0	2	2	HET		
chr16	90106953	90226403	119450.0	2	2	HET		
chr17	114226	16752876	16638650.0	2	2	NLOH		
chr17	16753226	16809091	55865.0	2	3	ASCNA		
chr17	16810316	16845471	35155.0	2	1	DLOH		
chr17	16847303	18380948	1533645.0	2	2	HET		
chr17	18382364	22744750	4362386.0	2	2	HET		
chr17	22744857	23186940	442083.0	2	3	ASCNA		
chr17	24497144	26625562	2128418.0	2	2	HET		
chr17	26629296	26938913	309617.0	2	3	ASCNA		
chr17	26939949	26973655	33706.0	2	3	ASCNA		
chr17	26973957	36164300	9190343.0	2	2	NLOH		
chr17	36165408	36434826	269418.0	2	2	HET		
chr17	36441506	45497245	9055739.0	2	2	HET		
chr17	45529815	45621747	91932.0	2	2	HET		
chr17	45623657	46135416	511759.0	2	2	NLOH		
chr17	46136346	46614293	477947.0	2	3	ASCNA		
chr17	46619997	83241758	36621761.0	2	2	HET		
chr18	10679	15375048	15364369.0	2	2	HET		
chr18	15376959	17142277	1765318.0	2	2	HET		
chr18	17302785	20724852	3422067.0	2	2	HET		
chr18	20732785	63024748	42291963.0	2	2	HET		
chr18	63026318	77384196	14357878.0	2	1	DLOH		
chr18	77385138	77403323	18185.0	2	2	NLOH		
chr18	77423758	77467176	43418.0	2	2	NLOH		
chr18	77468835	80253700	2784865.0	2	1	DLOH		
chr19	80624	228558	147934.0	2	3	ASCNA		
chr19	229783	25425270	25195487.0	2	2	HET		
chr19	26578904	54737329	28158425.0	2	2	HET		
chr19	54738862	54786503	47641.0	2	5	ASCNA		
chr19	54786857	58604957	3818100.0	2	2	HET		
chr20	61540	26441110	26379570.0	2	2	HET		
chr20	26441354	27407775	966421.0	2	2	HET		
chr20	27571362	30271955	2700593.0	2	2	NLOH		
chr20	30272914	64333832	34060918.0	2	2	HET		
chr21	5035658	5148765	113107.0	2	4	ASCNA		
chr21	5216956	13176524	7959568.0	2	2	HET		
chr21	13200567	35944595	22744028.0	2	2	HET		
chr21	35955322	46699378	10744056.0	2	4	ASCNA		
chr22	10513966	12903388	2389422.0	2	2	NLOH		
chr22	14722983	15950575	1227592.0	2	2	HET		
chr22	15953100	18168779	2215679.0	2	2	HET		
chr22	18169524	18877633	708109.0	2	2	HET		
chr22	18881327	20990303	2108976.0	2	2	NLOH		
chr22	21085863	21585477	499614.0	2	3	ASCNA		
chr22	21599039	50808026	29208987.0	2	2	HET		
